S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,Target
0.778751752,0.610283528,-0.008822625,0.709276419,0.64220675,0.396015759,1.087582352,0.957083263,0.233322099,0.949348984,1.019725551,0.513367453,0.012573439,0.812353758,0.466437045,0.920119747,0.793106567,0.270052946,1.189709312,1.315590336,0.697134021,0.757188034,0.849565531,0.041270382,0.41291998,0.357550495,-0.317383524,0.783261327,0.992043074,0.226895318,0.877709787,0.589405716,-0.426006603,0.457856259,0.332646244,-0.281925166,0.008413053,0.539519742,-0.479906824,0.347427776,0.339191271,-0.113498099,0.328662278,0.73153951,-0.123188412,0.561280537,0.774102536,-0.017950227,0.318678042,1.014866616,0.589130672,0.268390774,0.487330817,0.325941913,0.419997671,0.526218575,0.19180885,0.775501309,0.402213379,-0.071086748,0
0.699733309,0.593090708,-0.061112627,0.663692646,0.717055454,0.417057485,1.056432562,0.973347218,0.172081313,1.117785905,1.034578711,0.52585665,0.021788798,0.740378264,0.424013765,1.000870727,0.802510153,0.255052122,1.357544967,1.374189151,0.889784603,0.681240406,0.796499848,0.103011335,0.493633096,0.34199916,-0.261372757,0.696119655,0.93574193,0.240310302,0.904757559,0.589992434,-0.420621521,0.46241478,0.325318803,-0.156639464,-0.026146136,0.468019948,-0.49880156,0.228103798,0.399273605,-0.035953568,0.394795002,0.658518244,-0.109025163,0.526263313,0.778534787,0.02280591,0.425006447,0.990877466,0.460720867,0.192146234,0.487460814,0.234395846,0.378926277,0.462645453,0.110906754,0.665232446,0.355517946,-0.156733022,0
0.703106842,0.571544007,-0.087686944,0.736597361,0.703803071,0.38869525,0.98041923,0.932769434,0.089444538,1.079637089,0.899925022,0.426524849,0.056990357,0.691615685,0.324681633,1.052030695,0.766199528,0.235327701,1.444083268,1.456716885,0.94903981,0.577458611,0.773087178,0.067613436,0.454171037,0.372631698,-0.211062555,0.694389103,0.946443192,0.235543164,0.893018588,0.565221907,-0.395331389,0.3353884,0.263959884,-0.112555135,-0.168496022,0.482300761,-0.503890866,0.118591044,0.439728249,0.04391131,0.417992782,0.554366911,-0.039671192,0.480810323,0.786388293,0.039853813,0.390483995,0.917999376,0.389488816,0.135999714,0.464423265,0.246709281,0.336000845,0.417993098,0.054295378,0.707020244,0.404232602,-0.19320717,0
0.7407208,0.517384872,-0.095959091,0.676843994,0.668966509,0.390514641,1.039478018,0.928826699,0.054489296,1.072659529,0.913664192,0.390607485,0.072435945,0.617833999,0.202600069,1.07534514,0.758527619,0.22903809,1.62218227,1.665700025,0.888442387,0.579849685,0.716957451,-0.020036708,0.353205084,0.420400233,-0.24154075,0.626297296,0.926475841,0.278308636,0.74522942,0.566485378,-0.409124568,0.285721061,0.198434402,-0.054836785,-0.334795712,0.561081082,-0.486161411,0.16023797,0.434310429,0.071503854,0.51542882,0.452122309,-0.004322405,0.522738611,0.732878679,0.003950564,0.331821773,0.940354152,0.429502884,0.010892043,0.411221469,0.298827965,0.391562639,0.386179867,-0.006083828,0.727503291,0.353469791,-0.358753271,0
0.855980282,0.549207648,-0.043549176,0.657444506,0.683587779,0.395233612,0.98090737,0.874275961,0.09775651,1.088845147,0.899296506,0.392269783,0.072006171,0.674285825,0.304228269,1.175541518,0.774868833,0.250991845,1.517500888,1.61056809,0.840692016,0.510632985,0.717148717,0.094869706,0.377091378,0.40357309,-0.25005621,0.660466943,0.962756614,0.329977439,0.831296111,0.57444986,-0.397894221,0.341296326,0.1780343,0.065010119,-0.210754349,0.532440567,-0.351254117,0.123955696,0.500133838,0.087350371,0.412626635,0.472718448,0.101017236,0.587895621,0.776739031,0.096649168,0.382517848,0.964932121,0.508969356,0.001531914,0.475074582,0.327132079,0.436906,0.390829687,0.080916214,0.700607682,0.358793163,-0.351076212,0
0.894817256,0.611541563,0.014162055,0.658385033,0.670711831,0.388594987,0.984490828,0.792973691,0.148286495,1.085617446,0.880947711,0.415396292,0.113937117,0.703851122,0.415139199,1.220294601,0.777329205,0.317896333,1.48367947,1.617380199,0.848924866,0.465358777,0.744366695,0.19290126,0.412762703,0.40940505,-0.221596045,0.819936578,1.002916189,0.393125578,0.941511991,0.578665041,-0.466477809,0.344267375,0.218375607,0.016537778,-0.07140323,0.563463196,-0.25014644,0.16160399,0.492443884,0.077190527,0.486857124,0.467298481,0.209541427,0.611202512,0.853734546,0.176176845,0.377703538,1.017975688,0.551633425,-0.044550227,0.504388161,0.402247175,0.491270476,0.485619595,0.191117086,0.744833109,0.373331556,-0.209584854,0
0.898432078,0.598716556,0.020046506,0.645955043,0.684382526,0.377272096,0.959392941,0.682279759,0.238624736,1.067946361,0.853844903,0.407369215,0.057483325,0.768377761,0.513768792,1.258723257,0.800960752,0.320335147,1.383230906,1.571866688,0.903988001,0.48180962,0.790313524,0.27935919,0.447215743,0.428640945,-0.174794065,0.9080545,1.015690695,0.461575752,1.009083411,0.592636295,-0.46849704,0.448666852,0.225113665,0.03130715,0.004758096,0.55813015,-0.26376469,0.114512975,0.516472306,0.087311157,0.542151814,0.484875162,0.218075339,0.575828366,0.891139365,0.164326996,0.362566313,1.016850829,0.615811289,-0.042531046,0.51144122,0.439857415,0.490406626,0.553795916,0.211505392,0.787473754,0.361741243,-0.126023945,0
0.818564093,0.536195683,-0.072514739,0.634955926,0.674137034,0.246408653,0.932756047,0.654681649,0.090259959,1.011387282,0.831302014,0.213344061,-0.010704546,0.704133443,0.314213065,1.132629147,0.73553271,0.278698147,1.379169197,1.573407761,0.900210166,0.405968889,0.75688596,0.138738323,0.427739318,0.3523176,-0.264515265,0.793064391,0.965556813,0.338153842,0.881200866,0.570307651,-0.599589427,0.37625086,0.202014339,-0.075899456,-0.089602426,0.565437076,-0.294884751,0.102646512,0.547983286,0.122303528,0.447176752,0.481931419,0.078807561,0.655139367,0.879524426,0.147328472,0.317379062,0.990580922,0.549843734,-0.127617834,0.478538589,0.309998543,0.417961542,0.489543128,0.022712118,0.708334152,0.282545675,-0.336120002,0
0.663835206,0.487522586,-0.163947833,0.669410011,0.59121599,0.09879906,0.876264432,0.658692346,-0.071369716,0.9241602,0.786946851,0.178700093,-0.088910904,0.710370625,0.099542503,1.081472119,0.672481638,0.217044583,1.4146486,1.568295625,0.783668617,0.460246324,0.636445643,0.09767125,0.345307296,0.297133617,-0.364182463,0.634347165,0.892681218,0.219082098,0.732859407,0.531607369,-0.765692633,0.234520284,0.201941159,-0.198478913,-0.282620975,0.547961795,-0.301156961,0.134490071,0.456551571,0.020224712,0.448288473,0.437579601,-0.065336955,0.559890397,0.812301816,0.037982844,0.255732731,0.975646084,0.41286848,-0.182954095,0.479606601,0.139578556,0.34714762,0.426832921,-0.106563799,0.659635263,0.274097402,-0.522683319,0
0.636923812,0.416015495,-0.220520388,0.653778159,0.564208992,-0.061796971,0.780713779,0.666900023,-0.187546485,0.844453187,0.763114886,0.110505473,-0.056617197,0.672107366,0.066862555,0.981318999,0.660317811,0.091914174,1.399171781,1.464256936,0.467039161,0.376633338,0.620243786,-0.065034988,0.285899508,0.263982267,-0.469828948,0.585568227,0.813135689,0.096836344,0.659093099,0.474234831,-0.834754121,0.167134789,0.217334967,-0.353876881,-0.326242268,0.506256893,-0.190915394,0.12052173,0.430558519,-0.063548938,0.474136002,0.366435878,-0.181625393,0.536118726,0.774516221,-0.024551736,0.220433448,0.900362703,0.22200126,-0.248010455,0.46327534,0.072774868,0.275428364,0.413056262,-0.262282778,0.589877523,0.289478653,-0.683968289,0
0.602092415,0.464652496,-0.151681381,0.616053818,0.610548568,-0.076552269,0.770515582,0.644767798,-0.239419175,0.875699911,0.817132711,0.136490241,0.027705082,0.679827681,0.007668593,0.983889822,0.664332786,0.11922801,1.379220633,1.478876301,0.484584897,0.352629542,0.660668052,-0.049048727,0.296272644,0.303696273,-0.484937863,0.567106027,0.829871766,0.111050591,0.639961446,0.471444762,-0.803030614,0.124860367,0.241576945,-0.31752084,-0.322853168,0.511809279,-0.24549202,0.148173403,0.440712645,-0.09842964,0.368105388,0.402908323,-0.147443502,0.433602894,0.794285467,0.011871288,0.219786091,0.891872639,0.235781263,-0.318891659,0.503125543,0.116383849,0.318237387,0.46277164,-0.246343078,0.474974712,0.267609057,-0.719669263,0
0.614277612,0.493291911,-0.132655422,0.614432605,0.618988225,0.023799542,0.74702106,0.635875501,-0.287118449,0.888238431,0.842092337,0.099137791,0.007735359,0.675490369,0.013378381,0.992951973,0.659919633,0.068706106,1.339572707,1.474689676,0.528630267,0.412737224,0.70595189,-0.015348732,0.258564804,0.313552608,-0.478219159,0.584511935,0.861086244,0.142887763,0.634982942,0.494258621,-0.787241459,0.096443304,0.245503199,-0.167272736,-0.289931847,0.549872253,-0.211056247,0.171193415,0.423545826,-0.122431147,0.415550603,0.417603581,-0.185951469,0.451639303,0.779910454,-0.042927228,0.20355736,0.907538087,0.240070505,-0.223096501,0.468824984,0.118303754,0.411627929,0.474215663,-0.191549148,0.434623912,0.297849421,-0.779936369,0
0.616180882,0.52017725,-0.167798587,0.589966112,0.620972648,0.032143439,0.816760878,0.628446005,-0.320852864,0.851548102,0.85801668,0.048057911,0.030543768,0.689055763,-0.001316528,1.002978449,0.669109518,0.080659289,1.282562075,1.482172915,0.543617875,0.457686388,0.761440914,0.031831753,0.315408414,0.348765918,-0.416259446,0.585204356,0.904278912,0.179864903,0.662823455,0.52004126,-0.763063038,0.065417199,0.295371962,-0.121123246,-0.192581887,0.572903417,-0.16812767,0.138351615,0.416808494,-0.117791062,0.417792937,0.440413123,-0.157563364,0.437521139,0.797370188,-0.060906267,0.235633008,0.890683765,0.144485809,-0.199970654,0.472926798,0.159592409,0.473722531,0.492106174,-0.240295513,0.411568329,0.320936246,-0.734950624,0
0.65434454,0.53595764,-0.267113196,0.627179163,0.570387378,0.09948277,0.77692473,0.616210974,-0.243241059,0.798043429,0.796845967,0.019615296,0.023819563,0.725122339,-0.003250309,1.052823335,0.70732979,0.076331686,1.24716881,1.449821251,0.566858419,0.509277637,0.725503072,0.005648317,0.412239688,0.372075618,-0.439911728,0.574972766,0.942788462,0.160355667,0.808005941,0.504863928,-0.741121019,0.125608124,0.262103481,-0.100912826,-0.044384729,0.547488369,-0.175824891,0.17086586,0.389959863,-0.008156158,0.477796629,0.416844476,-0.189682426,0.542174168,0.780649562,-0.048372685,0.290924468,0.881444435,0.15217222,-0.150357219,0.455315659,0.166907514,0.565500982,0.495598499,-0.22301757,0.434964093,0.29338262,-0.768042545,0
0.648553794,0.550614286,-0.357223552,0.620136836,0.612031168,0.028658995,0.765010641,0.586780844,-0.199928253,0.814881965,0.760351573,0.08178069,0.070945071,0.685772126,0.040822025,1.063979393,0.714452259,0.034771997,1.195254396,1.356574114,0.407080189,0.580821121,0.705633306,0.049557545,0.491389701,0.318926087,-0.403012948,0.634690406,0.980061153,0.092088658,0.869239351,0.498789573,-0.781665563,0.298605376,0.245315483,-0.145383327,0.15891003,0.510235004,-0.192410335,0.131218714,0.41109024,0.050762774,0.488181051,0.375279247,-0.207561483,0.550550053,0.793902769,-0.040175097,0.369781818,0.876669122,0.15595914,-0.095914844,0.441044854,0.116405065,0.605350544,0.496534674,-0.240842926,0.440121396,0.332560826,-0.838881713,0
0.628524182,0.538179382,-0.418923157,0.574692018,0.6850915,-0.048394721,0.755860951,0.562595257,-0.275720926,0.809497375,0.710590062,0.049481116,0.076087694,0.715806754,0.127438069,1.040136797,0.709176433,-0.015396383,1.248843187,1.33084473,0.361550798,0.665594783,0.669228877,0.093169045,0.540967556,0.304862642,-0.387821233,0.68600108,1.001158536,0.106124305,0.903457097,0.470980913,-0.802514728,0.3905827,0.238511698,-0.119828451,0.308041951,0.444268186,-0.15186581,0.152351596,0.420664916,0.015544098,0.487507304,0.389738402,-0.162808872,0.574064407,0.73152572,0.032745812,0.408823781,0.871523902,0.091451819,-0.075130531,0.518008187,0.120826009,0.582367643,0.487082784,-0.251248783,0.455126414,0.351727521,-0.826697329,0
0.625671436,0.540021634,-0.383318982,0.571978493,0.633676138,-0.025876836,0.711702053,0.546363018,-0.285462275,0.771472106,0.681048561,-0.036386763,0.135083651,0.66592815,0.183011517,0.990339366,0.702027519,-0.017238992,1.162640129,1.321527489,0.234022887,0.564213811,0.666108332,0.045381518,0.507621028,0.325785052,-0.386726663,0.604388952,0.998721093,0.186106205,0.957972555,0.441760563,-0.883449209,0.450565802,0.226062356,-0.26306382,0.215384744,0.414366953,-0.280657748,0.083576448,0.378920116,-0.128544635,0.422568019,0.379817837,-0.230764118,0.574013007,0.74158977,0.010441579,0.333887975,0.858226229,0.077949167,-0.036708915,0.458398157,0.111974939,0.62608464,0.494298972,-0.180879852,0.436349327,0.31876636,-0.854073427,0
0.474301564,0.559209448,-0.376659091,0.507745847,0.593914914,-0.103116456,0.703874442,0.5241921,-0.255287881,0.761717138,0.644483175,-0.118687233,0.151462955,0.638329407,0.153656845,0.975553031,0.663016065,0.005976803,1.057320697,1.257333879,0.162109404,0.489221912,0.78722702,-0.028926213,0.516220123,0.305899146,-0.363801105,0.655090833,0.943948901,0.18129128,0.949261072,0.431656445,-0.848381507,0.498206127,0.236879367,-0.394211654,0.456417139,0.327259662,-0.37278975,0.118383419,0.319742228,-0.216212215,0.386360488,0.364673699,-0.175959505,0.555395052,0.685211942,0.01751445,0.296192766,0.859003803,0.101018916,-0.027914773,0.438014507,0.063630339,0.635844644,0.487973146,-0.240753343,0.428753673,0.323463241,-0.837199708,0
0.499076424,0.550246611,-0.399304768,0.409161047,0.581598737,-0.203372439,0.648785284,0.488720028,-0.208348218,0.795525059,0.587301585,-0.223596818,0.151549537,0.613567255,0.136546929,0.979235753,0.621562698,-0.001626003,0.909920179,1.234491239,0.123004485,0.492694995,0.728947517,-0.085126776,0.472545843,0.324510129,-0.436153922,0.635076023,0.912304717,0.15553114,0.888133224,0.405075717,-0.805450374,0.452859396,0.221007749,-0.326001356,0.443138407,0.278673989,-0.421997478,0.091073911,0.281888159,-0.238631929,0.33014159,0.3548564,-0.271693297,0.551436353,0.65577733,-0.012963949,0.238885026,0.825850382,0.100917025,-0.059424214,0.43576847,0.105606109,0.57871606,0.473030578,-0.257921946,0.439818905,0.304259767,-0.829886492,0
0.522926013,0.572237212,-0.401751994,0.382375798,0.584878431,-0.076210126,0.624376852,0.47012669,-0.276232645,0.720202952,0.59906543,-0.164208666,0.157548165,0.619432029,0.157925147,0.984315065,0.664720764,0.013137875,0.863982746,1.212761549,0.110609351,0.501783265,0.752288562,-0.076844231,0.521931728,0.302951547,-0.475566152,0.590811796,0.930829768,0.16885285,0.929283665,0.3949007,-0.793218211,0.422864272,0.241784299,-0.336514511,0.417351527,0.303264774,-0.459546164,0.102627316,0.243024038,-0.279227592,0.291633526,0.382245792,-0.254939321,0.517563116,0.684933793,0.072924632,0.361144109,0.767086761,0.110495895,-0.107361845,0.463723838,0.073279498,0.64380599,0.446292284,-0.255010348,0.39673752,0.282826292,-0.806657022,0
0.512707997,0.595951771,-0.408954249,0.406516736,0.561170266,-0.06984634,0.658407955,0.441341034,-0.224216449,0.715780989,0.569595408,-0.236131321,0.164374712,0.648009883,0.146463149,1.090768371,0.650197548,-0.012801133,0.949151868,1.174757424,0.29126602,0.496744794,0.730796952,-0.021936947,0.545969601,0.308833015,-0.447787559,0.624562982,0.966068104,0.162286013,0.959604477,0.413856209,-0.833527987,0.477981087,0.252618332,-0.295952073,0.294683608,0.358604307,-0.44359249,0.185830263,0.215705959,-0.220752154,0.221509212,0.424956565,-0.245295081,0.497859564,0.70688853,0.091892881,0.463256616,0.740354164,0.200143678,-0.135873074,0.482494152,0.201866585,0.609080922,0.464222985,-0.18879328,0.416837281,0.290943168,-0.666319459,0
0.453427083,0.603278245,-0.375499881,0.385491427,0.55198482,-0.043795583,0.584465356,0.398199915,-0.249605715,0.671379365,0.521422256,-0.186798508,0.043647909,0.667140759,0.139988895,1.083837847,0.663813942,-0.025959645,1.010337362,1.083942433,0.257070276,0.429970596,0.753840115,-0.040458065,0.537275841,0.320379761,-0.511686807,0.625789841,0.94792509,0.123390926,0.988179444,0.419221436,-0.8650065,0.366765012,0.27977035,-0.397216288,0.306683845,0.385538857,-0.463201016,0.196591832,0.193523961,-0.267878695,0.226875866,0.425167735,-0.275507725,0.531428603,0.694547354,0.127154572,0.541921451,0.708267521,0.244252888,-0.118827031,0.416526021,0.497278866,0.566635682,0.492029855,-0.127574793,0.413644284,0.297900741,-0.626497071,0
0.597150189,0.68714955,-0.384088359,0.427852505,0.611195879,-0.103194075,0.745664515,0.487115659,-0.255338575,0.697707319,0.529690758,-0.182576645,0.083130364,0.680220594,0.168863369,1.328080497,0.687173972,0.008423128,1.006886295,1.130101072,0.278486184,0.422936947,0.710600584,-0.263570731,0.576792339,0.433623246,-0.438981633,0.616486111,0.846112694,0.269730745,1.06694441,0.40966781,-0.881425899,0.301973781,0.373675356,-0.618170645,0.630742562,0.321882057,-0.496023502,0.273636435,0.194178421,-0.162607125,0.151777156,0.357497909,-0.286438594,0.555495072,0.592577932,0.033935543,0.595565533,0.717924147,0.25717701,-0.133717814,0.386792491,0.413593855,0.509561216,0.408665889,-0.180939816,0.275442415,0.114426424,-0.931740393,0
0.666000365,0.751612232,-0.315919777,0.463943832,0.639280892,-0.100454237,0.674037575,0.583116939,-0.147165225,0.72927243,0.534067159,-0.201025715,0.171236814,0.796739519,0.204204859,1.477464564,0.761671434,0.071411211,1.080646257,1.108110535,0.282930746,0.384260406,0.780755303,-0.124117295,0.575399798,0.479858766,-0.451741584,0.415036841,0.75838069,0.149693548,1.043037568,0.434182105,-0.783526599,0.275840478,0.358268169,-0.644762741,0.47801051,0.254482983,-0.518934478,0.190881039,0.285089508,-0.086835219,0.00076158,0.216255963,-0.410891996,0.476859167,0.551655904,0.019044968,0.52972614,0.696341318,0.248508744,-0.161729476,0.421179854,0.384944618,0.502417524,0.471668222,-0.155336611,0.319930006,-0.155270769,-1.042013736,0
0.710427324,0.682642917,-0.350863626,0.457261241,0.665067953,-0.101824861,0.665444279,0.606587629,-0.083035583,0.674250323,0.538651554,-0.189880002,0.183581316,0.829367552,0.248074941,1.428654545,0.766761718,0.090711901,1.072872482,1.074167825,0.304310591,0.35819057,0.794591789,-0.011904003,0.53319349,0.51147058,-0.459274485,0.345006536,0.786798924,0.143339383,0.85816428,0.400362442,-0.635387723,0.183582514,0.403159499,-0.701043573,0.169251594,0.359019764,-0.503613874,0.231073586,0.302738691,-0.043976766,-0.029540688,0.182726625,-0.563806874,0.46400344,0.562698592,0.070224618,0.54930415,0.678048285,0.126811542,-0.146044951,0.396675114,0.211836462,0.499604982,0.559161762,-0.09056701,0.37714199,-0.001974802,-0.96315438,0
0.661640194,0.601019713,-0.359542021,0.490189402,0.642430669,-0.041217816,0.598418809,0.580824486,-0.256776047,0.849649675,0.631523304,-0.183474914,0.310573435,0.71084167,0.24197663,1.362455871,0.577945654,-0.042428016,1.24312666,1.275098057,0.694449664,0.219235326,0.727492152,-0.045379088,0.449921778,0.44877467,-0.496759159,0.151893532,0.691509027,0.107602923,0.764708393,0.338243086,-0.580588142,0.091564759,0.352183386,-0.826976967,-0.019645734,0.250198906,-0.411557887,0.285582669,0.280639651,0.002023629,0.029788715,0.160825557,-0.57255963,0.428600578,0.487126591,-0.062655605,0.390085041,0.648032966,0.087220555,-0.123375833,0.340591993,0.094083457,0.434299581,0.359585364,-0.199017569,0.261787805,-0.077356677,-1.050775577,0
0.650813859,0.526961268,-0.406341165,0.452176403,0.657363749,-0.003779422,0.545538949,0.579618146,-0.255809052,0.891787354,0.655981744,-0.126294031,0.238063763,0.614644561,0.110478345,1.325534103,0.411456408,-0.055208843,1.37371241,1.397070099,0.854283839,0.153824557,0.644751953,-0.12115778,0.391000098,0.430662644,-0.451259512,0.074182051,0.659400388,0.015043517,0.570567959,0.227259665,-0.607480883,0.027154779,0.307155186,-0.809577387,-0.237255143,0.182636063,-0.328791068,0.322152885,0.28247535,0.039930991,0.029754472,0.108348307,-0.529402185,0.379848763,0.418325977,-0.116569028,0.368317266,0.529703212,0.061593625,-0.013605319,0.217547974,0.025070465,0.377050156,0.273192042,-0.320449736,0.225750863,-0.095306073,-1.034802777,0
0.659718724,0.397348971,-0.432018174,0.423995383,0.591275672,0.03616007,0.517801808,0.596753468,-0.295886506,0.950558952,0.630420264,-0.101638092,0.267274197,0.551141373,0.076763741,1.293322708,0.281061241,-0.065514804,1.584167676,1.501181457,0.802288776,0.140062042,0.527477172,-0.19970857,0.368674536,0.413307252,-0.457660464,-0.004451746,0.537304519,-0.097266746,0.371685121,0.096740605,-0.578075624,-0.080025729,0.307733615,-0.934985463,-0.132921476,0.050594273,-0.388806635,0.290302853,0.298964893,0.18544976,0.168125899,0.017372599,-0.514332014,0.235262763,0.283111242,-0.185122906,0.309524575,0.488005684,0.160018994,-0.125581175,0.158631846,-0.043504066,0.290390328,0.224515605,-0.319858181,0.160027713,-0.17207133,-1.045648237,0
0.695199779,0.424609845,-0.331279057,0.373205935,0.595508662,0.037205451,0.558371028,0.677369967,-0.221825998,0.981548471,0.68017644,-0.030152163,0.295570527,0.533354334,-0.04200007,1.278053163,0.322749721,0.010966025,1.66013842,1.681606595,1.146345371,0.14891832,0.549597739,-0.273185515,0.40407629,0.45516074,-0.437590885,-0.031956345,0.554952401,-0.020794603,0.348314702,0.160502962,-0.487106444,-0.080524325,0.31263718,-0.917479703,-0.197845183,0.061108244,-0.435715072,0.286587481,0.340890109,0.214110455,0.122805152,0.07152409,-0.384928039,0.399848654,0.311426062,0.024253131,0.287524246,0.471830236,0.113215382,-0.176220888,0.181334816,-0.048528952,0.272776515,0.209799562,-0.322870611,0.136049222,-0.15673768,-0.895038821,0
0.623780417,0.459307777,-0.29657204,0.332064015,0.600015994,0.058631827,0.570699679,0.736291801,-0.227115511,0.939614185,0.681392024,-0.076615398,0.274098871,0.485079345,-0.019282008,1.333690765,0.347353899,0.035075645,1.782627309,1.730656513,1.134973792,0.113326742,0.570851136,-0.299171149,0.477138689,0.518420182,-0.418449711,0.057513287,0.604096783,0.051502074,0.300065004,0.195405061,-0.363357253,-0.094898688,0.285709428,-1.011733932,-0.215998526,0.114279505,-0.3595608,0.334714961,0.327623236,0.244279345,0.057244057,0.110209214,-0.308192787,0.411908949,0.365670358,0.117333392,0.366251072,0.470186077,0.148988575,-0.184192722,0.233348089,0.033948795,0.284244251,0.212928218,-0.259859396,0.12525353,-0.110677345,-0.840926609,0
0.614475217,0.483937275,-0.237892632,0.375532541,0.633749953,0.132534254,0.586533403,0.780302117,-0.160214897,0.914375479,0.693152253,-0.189493313,0.196568081,0.493250605,-0.029480358,1.292867618,0.388865685,0.044336925,1.813367922,1.739065507,1.113832064,0.128671879,0.557118794,-0.325669896,0.540200355,0.561480976,-0.313769367,0.166187917,0.58146735,0.0844582,0.270999025,0.235094116,-0.33144145,-0.140193183,0.299246674,-1.128773084,-0.337196878,0.203979036,-0.1750682,0.373954478,0.301189032,0.242939805,0.1311969,0.095825502,-0.326319405,0.400350386,0.411421201,0.236439712,0.376473034,0.464176296,0.040469259,-0.155652566,0.236048978,0.195055043,0.337210649,0.225202255,-0.213521659,0.118886653,-0.026861276,-0.748226728,0
0.578275769,0.454330322,-0.362794738,0.304800361,0.583578788,-0.002028958,0.480698228,0.78198652,-0.362925818,0.887499906,0.699686613,-0.431149175,0.173684065,0.455652555,-0.209148719,1.297750501,0.368793549,-0.013419454,1.781582991,1.790184358,1.103269068,0.097988657,0.530273567,-0.508077555,0.528410915,0.518572586,-0.511941732,0.117058237,0.557669319,-0.037034919,0.214843612,0.216373008,-0.591272894,-0.149411662,0.260485855,-1.242257495,-0.279413689,0.159754673,-0.248875212,0.39287425,0.287011151,0.16469071,0.070093483,0.100505188,-0.531520115,0.397732205,0.432070058,0.08785289,0.400163441,0.444026036,0.047648915,-0.216354779,0.225002036,0.085900125,0.246930457,0.157629882,-0.317280346,0.026312506,-0.063682798,-0.866545594,0
0.53323391,0.41367956,-0.534280332,0.205348574,0.551548659,-0.140112238,0.442427783,0.76447618,-0.59149733,0.798206669,0.666732322,-0.516401077,0.167374206,0.446633927,-0.321303301,1.194013642,0.307887632,-0.146605933,1.769839473,1.840758962,0.937169805,0.08105472,0.490049642,-0.628749418,0.531432052,0.458299419,-0.702613201,0.123315178,0.510681311,-0.183991759,0.261105311,0.170259438,-0.699509985,-0.217743544,0.228637673,-1.364462866,-0.460084441,0.197986637,-0.337813323,0.394670144,0.268549762,0.091637684,0.023446469,0.084808801,-0.634992364,0.431217554,0.458925783,-0.065366244,0.356631943,0.430689362,-0.013466928,-0.170167069,0.212468277,0.015751448,0.241118681,0.128210098,-0.45712672,0.036520346,-0.074992803,-0.974706005,0
0.4040659,0.275937722,-0.689453732,0.196014217,0.516229696,-0.250930493,0.380221878,0.729783218,-0.713019966,0.745075022,0.646143208,-0.669167728,0.099879398,0.447491455,-0.383154554,1.16566291,0.281509877,-0.274873377,1.638649595,1.693921687,0.747424937,0.029471206,0.480281609,-0.733530718,0.466425131,0.387443686,-0.892902249,0.137254366,0.467298242,-0.287924206,0.226751058,0.165803972,-0.773570803,-0.225530968,0.223246708,-1.403698063,-0.47346631,0.213232701,-0.389117389,0.421578253,0.241857912,-0.024231025,-0.060530507,0.090684323,-0.800716146,0.33816397,0.425760778,-0.168520132,0.281780925,0.410108984,-0.109856416,-0.184351532,0.175850925,-0.029269418,0.282816627,0.113816923,-0.58488781,0.061184264,-0.075571034,-1.06529995,0
0.428642461,0.361378953,-0.603756107,0.159279973,0.527088459,-0.222886322,0.371188797,0.713104098,-0.698179042,0.760580461,0.635838586,-0.670969028,0.164279636,0.446371607,-0.289096096,1.244040731,0.288609146,-0.208157431,1.628734957,1.645164934,0.74247272,-0.120022637,0.467490838,-0.624597095,0.555860415,0.389017681,-0.827301206,0.248320601,0.460124726,-0.228303858,0.282923617,0.158200848,-0.751785522,-0.142877021,0.238705413,-1.225699174,-0.357224328,0.221632511,-0.356095355,0.415344897,0.289987591,-0.010181272,0.040749059,0.054362968,-0.777631393,0.317924134,0.435937462,-0.13592244,0.331583288,0.384884689,-0.075845728,-0.187909833,0.190842875,0.008992558,0.353274296,0.123906266,-0.554028131,0.073119297,-0.123580059,-1.054913771,0
0.539271213,0.381356969,-0.528499573,0.24330805,0.512985355,-0.13526768,0.348437453,0.687491534,-0.707379056,0.837827832,0.617999258,-0.597441346,0.283813401,0.396761338,-0.192907073,1.231328191,0.337676046,-0.209285763,1.625090853,1.605201937,0.748790979,0.031653936,0.520441448,-0.547229852,0.680378852,0.347032221,-0.6909819,0.206491452,0.455085962,-0.160881539,0.331983343,0.15297248,-0.772047894,-0.047871726,0.240629471,-1.081263927,-0.273926901,0.22417682,-0.321003078,0.371191999,0.308126853,0.077509192,0.07920113,0.08211214,-0.713651383,0.357654602,0.465931134,-0.147332728,0.368763527,0.411863548,0.070138849,-0.197301696,0.233473502,0.04681186,0.363258553,0.157635892,-0.460540933,0.234853991,-0.119090455,-1.136476678,0
