S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,Target
-1.0112782,0.36466165,0.61278195,-0.13736264,0.56593407,-0.6043956,-0.25,-0.49519231,-0.61057692,-0.57386364,0.090909091,0.47727273,0.10555556,-0.81666667,0.50555556,-0.25961538,0.40384615,0.10576923,-0.11923077,-0.34230769,-1.2884615,-2.6239316,-0.30769231,-1.6452991,0.28205128,-0.3974359,-2.7094017,-1.0928571,-0.23571429,-0.48928571,-0.8671875,0.1484375,0.2265625,-1.4939271,0.23076923,0.1902834,-2.8099548,0.25339367,-0.80090498,-0.62857143,-1.1142857,-1.5571429,-0.41353383,-0.018796992,-0.063909774,-0.68421053,0.21381579,-2.3519737,0.035087719,-0.077192982,-0.27719298,-1.8063241,0.21343874,-1.4782609,-1.8994709,-0.86772487,-0.29100529,-1.9806763,-1.7584541,-1.9082126,0
-1.1076923,0.70769231,0.33076923,0.18881119,0.25174825,-1.9160839,-0.43438914,-0.42081448,-1.6742081,-1.225,0.37916667,0.84166667,-0.034313725,-0.9754902,0.014705882,0.67222222,-0.19444444,0.36666667,-0.97008547,0.36752137,-1.4786325,0.87449393,0.63157895,-0.56275304,-0.084210526,0.17894737,1.077193,0.17460317,0.018518519,0.15343915,-0.94852941,0.29044118,-0.11764706,0.58823529,-0.41176471,1.5,-0.63541667,0.52083333,2.078125,-1.3555556,0.76296296,-1.0074074,-0.55,1.19375,0.6875,-2.2352941,0.49321267,-2.0316742,0.81818182,-1.0613636,0.60909091,-0.8458498,-0.38339921,-2.2924901,-0.57875458,-1.025641,-1.5641026,-0.89328063,-1.8023715,-0.35573123,0
-1.7061404,0.32017544,0.15789474,-0.65350877,-0.28947368,0.62280702,-0.26923077,-0.42307692,-2.4471154,-0.025641026,-0.25128205,-0.53846154,-2.4958333,0.6,-1.9625,2.3348416,-0.58823529,-0.760181,-0.38095238,0.46616541,-0.6641604,-0.49259259,-0.048148148,0.84444444,0.62051282,-1.5128205,-0.53333333,-0.79656863,-0.12990196,-0.21078431,-0.093117409,-0.40080972,0.008097166,-1.2324561,-0.26754386,0.75877193,-2.31875,1.91875,-0.08125,-1.1809524,-0.69047619,0.85238095,-1.2064777,0.56680162,-0.085020243,-1.1904762,0.66031746,-2.0444444,0.081018519,-0.35648148,-0.63425926,-1.2631579,0.24696356,-1.2267206,-1.9318182,-0.58636364,-2.8636364,-0.62809917,-0.30578512,-0.99586777,0
2.612782,0.47744361,-0.38345865,0.46703297,-0.58791209,-0.51098901,0.1875,-0.75,-0.1875,-1.7215909,-0.88068182,0.24431818,-0.05,0.25555556,-1.1611111,1.4134615,-0.024038462,0.75,1.1653846,0.25384615,0.60384615,0.42307692,0.02991453,0.42307692,-0.1965812,-1.2222222,-0.70512821,0.26071429,-0.83928571,-0.725,0.38671875,-0.125,-1.53125,0.92712551,-0.32793522,-2.5222672,-0.07239819,-0.86877828,0.095022624,-1.3952381,0.066666667,-1.1428571,-0.28947368,0.52255639,-2.018797,-0.73026316,0.53618421,-0.38157895,1.0666667,-0.24561404,-0.55789474,1.2450593,-0.3715415,0.43478261,-0.48677249,-0.17989418,-0.14814815,-0.019323671,-0.41062802,0,0
0.10384615,0.096153846,-0.78076923,1.3916084,-1.034965,-3.041958,-0.26696833,-0.28506787,-0.095022624,-0.325,0.20416667,0.375,-1.245098,0.39705882,1.9656863,-1.1277778,0.38333333,-0.26666667,-1.2521368,0.73931624,-0.23931624,0,-0.27530364,-0.048582996,-0.90175439,-1.1508772,-1.1122807,0.1005291,0.015873016,0.97089947,0.73529412,0.22058824,0.27205882,0.80147059,-0.25735294,-0.42647059,-1.171875,-0.59375,1.4114583,0.14814815,-0.56296296,-2.3555556,1.9125,0.60625,-1.8625,0.090497738,-0.095022624,-0.52488688,-0.21590909,-0.40681818,-0.43181818,0.70355731,-0.11067194,2.1185771,-0.99267399,0.19413919,0.71794872,-0.86956522,-0.87747036,-1.5849802,0
1.5,-0.23684211,-0.71052632,-1.1140351,-0.52192982,-0.44736842,-0.038461538,0.019230769,0.91826923,1.4205128,0.49230769,0.87692308,-0.76666667,0.11666667,1.375,-0.049773756,0.42986425,0.38914027,-0.63408521,-0.44862155,-0.50626566,0.65555556,0.5037037,-0.003703704,-1.6820513,-0.62051282,-0.45641026,0.19852941,0.095588235,-0.036764706,0.79757085,0.085020243,-1.4615385,0.91666667,-0.13596491,-2.2719298,0.03125,0.94375,0.4,-2.6619048,-0.68571429,0.15714286,-1.5384615,-0.19433198,1.5951417,0.12380952,0.52063492,-0.62222222,-0.38194444,-0.26157407,-0.41666667,0.27530364,-0.08097166,-0.52226721,0.027272727,0.11363636,-0.61818182,0.44214876,0.45454545,0.27272727,0
-0.2593985,3.112782,2.5789474,-0.76373626,0.43406593,0.11538462,1.8798077,0.95673077,0.85576923,-0.52840909,0.068181818,0.78409091,-2.4166667,0.29444444,-0.28333333,0.81730769,1.1298077,-0.24519231,1.0423077,0.93076923,1.2615385,1.4358974,0.35897436,-0.47863248,-1.7435897,-1.2863248,-1.3632479,-0.68928571,-0.41785714,-0.325,0.734375,-0.33203125,-2.125,0.093117409,-0.34008097,-1.0242915,3.0950226,-1.6153846,-1.0497738,0.1047619,0.84761905,0.66190476,0.72556391,-0.060150376,0.53759398,-0.50986842,0.92763158,-0.098684211,0.46666667,0.24210526,-0.28070175,0.15810277,0.38339921,-1.6245059,0.33862434,-0.48677249,0.34920635,0.038647343,-1.52657,-1.3913043,0
-1.3730769,1.4153846,1.3076923,-0.57342657,-0.72027972,-0.41958042,0.7239819,-0.239819,2.4253394,0.20833333,-0.1125,-1.2916667,1.6176471,1.8333333,1.1078431,-1.4055556,-0.54444444,-0.83333333,0.6965812,0.76923077,2.2222222,0.89878543,1.1700405,0.17408907,-2.6982456,-0.80701754,-1.2035088,0.71428571,-0.007936508,-1.1984127,2.8713235,-0.15808824,-1.3161765,-0.21323529,0.74264706,-3.4044118,0.453125,-1.1614583,-2.2135417,1.5407407,0.044444444,3.1407407,3.725,0.175,-1.96875,0.20361991,0.84615385,1.8325792,-0.76590909,0.23636364,-0.5,-0.86166008,0.54150198,-1.8853755,0.34065934,0.52380952,1.0732601,0.071146245,-1.8023715,-0.92490119,0
0.61403509,1.2061404,-0.62719298,0.38461538,-0.14102564,1.2435897,-0.47596154,-1.3653846,0.47115385,0.82564103,-0.10769231,0.2,1.2666667,1.3958333,3.0041667,0.13122172,0.058823529,-0.095022624,-2.6992481,-1.1403509,-0.29072682,-1.6148148,0.059259259,-0.040740741,-0.68717949,-0.82051282,-0.16410256,0.88480392,-0.28676471,-0.29411765,1.7894737,0.004048583,0.56275304,-0.026315789,1.3201754,0.096491228,-0.525,-0.23125,-0.75625,0.51428571,-0.66666667,0.5047619,2.2712551,0.19838057,0.42510121,0.91746032,-0.66666667,-0.85714286,0.66898148,0.88425926,0.51388889,0.13360324,0.08097166,-0.62348178,0.49090909,0.73636364,1.1636364,1.9669421,0.32231405,-0.42975207,0
0.8082707,2.838346,-0.387218,0.06043956,0.2527473,-2.846154,0.6057692,-0.4759615,1.028846,0.9943182,-0.3579545,-0.5625,-2.666667,0.65,1.277778,-0.05288462,0.3028846,0.5576923,0.5153846,0.2807692,-0.2846154,0.9273504,2.226496,1.324786,-1.897436,-1.230769,-3.132479,-1.260714,-0.08928571,-0.2428571,1.898438,-0.4179688,-2.5625,1.433198,0.1052632,-1.1417,2.140271,-0.9864253,-2.791855,-1.27619,-0.1333333,-1.304762,1.033835,-0.5977444,-0.2030075,-0.3717105,0.003289474,-1.207237,-0.1157895,0.1578947,0.754386,0.9328063,0.07905138,-0.1818182,1.185185,-0.7936508,-1.634921,-1.2657,-0.8937198,-1.801932,0
-1.45,1.030769,1.226923,-0.4615385,-0.6853147,-0.986014,0.3122172,-0.7873303,-1.348416,0.2916667,-0.1,0.1333333,-1.495098,1.196078,1.137255,0.3388889,-0.8277778,0.06666667,-0.1495726,0.4230769,1.132479,0.9311741,1.607287,1.732794,-0.8491228,-2.417544,-1.915789,0.8835979,0.2486772,-1.89418,2.044118,0.04044118,-2.580882,-1.257353,0.3088235,0,0.02604167,-0.71875,-2.958333,1.407407,0.8,2.355556,2.975,1.3375,-1.46875,0.7647059,1.257919,-0.7692308,-0.1363636,0.6568182,0.3545455,0.1106719,0.7944664,-0.3636364,1.062271,1.054945,0.5750916,0.1897233,-1.035573,-0.1541502,0
-0.7192982,0.9254386,-0.1096491,-0.2412281,0.1798246,-0.06578947,-0.3701923,-0.8365385,1.269231,-0.974359,0.7282051,-0.4769231,2.266667,0.6458333,0.5208333,-0.6334842,0.9049774,0.9502262,-1.238095,-1.761905,-0.3759398,-2.277778,0.05555556,-0.7037037,-1.579487,0.2,0.5076923,0.3480392,0.5686275,0.06127451,0.3643725,0.437247,-0.1821862,1.118421,0.2368421,-0.7807018,1.86875,-0.4875,-2.86875,1.661905,-0.3238095,1.757143,0.2834008,0.5222672,-1.546559,1.52381,-0.5015873,-0.3301587,0.6412037,0.525463,0.4606481,-0.8825911,0.3360324,1.465587,-0.05454545,0.3863636,0.9772727,2.161157,0.3512397,-0.5454545,0
1.7142857,1.3496241,1.6578947,-0.87912088,0.37912088,1.9175824,-0.40384615,0.30288462,-1.8028846,-0.42045455,-0.5,-0.30681818,-1.7055556,0.56666667,-0.99444444,0.58653846,0.057692308,0.25961538,0.53846154,0.95384615,0.64615385,1.1880342,0.91880342,2.2051282,-1.7820513,-0.35042735,0.81196581,-0.84642857,0.425,0.94285714,1.6679688,-0.32421875,-1,0.34412955,0.036437247,0.79352227,1.0904977,-1.3438914,-1.4615385,1.1428571,0.72380952,0.68095238,0.23308271,0.40601504,-0.18421053,0.38157895,0.64802632,1.5197368,0.021052632,1.1649123,-1.2947368,2.2687747,0.22924901,-0.4229249,0.1005291,0.095238095,-1.1058201,-0.17874396,-0.053140097,0.31884058,0
0.19230769,1.1230769,2.6461538,1.7342657,-1.9440559,-1.2167832,0.57013575,-0.69230769,0.90950226,0.79583333,0.49583333,1.05,-0.42156863,2.127451,-1.3431373,-0.56111111,1.1333333,-0.28888889,-0.13247863,0.88461538,2.1709402,0.068825911,0.90688259,-1.1578947,-1.2491228,-1.0140351,0.72982456,2.8492063,0.076719577,0.84656085,2.1544118,0.28676471,-0.91911765,0.125,1.1838235,2.3676471,0.25520833,0.03125,-1.5416667,0.6,0.85925926,-0.91111111,1.58125,2.25,0.325,0.95927602,0.71040724,-0.84162896,-0.22954545,0.54772727,0.51590909,-0.67193676,0.40711462,0.3201581,1.1282051,0.62637363,0.55311355,0.31225296,-0.60079051,0.38735178,0
0.061403509,1.6754386,1.0175439,0.92982456,0.48684211,0.51315789,-0.009615385,-0.11057692,-0.62980769,1.7538462,0.61025641,-2.2051282,1.9208333,0.62916667,0.12083333,1.1176471,0.67873303,0.84615385,-0.76441103,-0.25062657,-0.20050125,-1.1814815,1.5814815,0.97777778,1.1538462,-0.46666667,1.5025641,1.8651961,-0.11029412,0.68872549,1.2348178,0.27125506,-0.84615385,0.71929825,0.35526316,-1.1578947,0.2625,-0.41875,1.425,-0.16190476,-1.0761905,-0.004761905,-2.0080972,1.0688259,0.47773279,-0.68571429,0.58095238,-0.012698413,1.2407407,-0.097222222,0.40509259,0.28744939,0.70040486,-0.47773279,0.013636364,0.84090909,0.85454545,0.69421488,1.2355372,-0.47520661,0
0.70676692,1.0075188,0.59398496,-2.0879121,0.49450549,1.4505495,0.22115385,-0.38942308,0.048076923,-1.0113636,-0.4375,-0.72159091,2.3111111,-0.088888889,-0.60555556,-0.019230769,-0.19230769,0.13461538,0.84230769,-0.023076923,0.31538462,0.35042735,0.14957265,-0.85042735,-1.5042735,-0.85897436,-1.7991453,1.1142857,-0.91785714,0.48571429,0.76171875,0.07421875,-0.75390625,-1.048583,-0.84210526,1.51417,0.52488688,-2.3031674,-1.9276018,-0.35238095,-0.88571429,-0.89047619,0.022556391,-0.51503759,0.27443609,-0.92434211,0.75328947,-0.41776316,0.003508772,0.55438596,-0.39649123,0.019762846,0.38339921,0.18577075,0.42857143,-0.24867725,0.12698413,0.20772947,0.043478261,-0.352657,0
0.51153846,0.27692308,-1.2038462,-2.2937063,0.65734266,0.24475524,0.47058824,0.009049774,1.3846154,0.84166667,-0.32916667,0.14166667,-2.2696078,0.80882353,-0.049019608,0.38888889,-0.65,-0.40555556,1.0982906,-0.38034188,1.1111111,0.56680162,-0.28744939,0.044534413,-2.1824561,-0.98947368,-1.7438596,0.12169312,-0.46825397,-0.81481481,-0.30147059,0.39338235,-1.8198529,0.44852941,0.66176471,-3.0808824,-0.32291667,0.03125,1.3385417,-0.75555556,-0.88888889,-2.3555556,-1.19375,0.7625,-1.2125,-1.0542986,0.56561086,-0.53846154,-0.32045455,0.086363636,0.15,-3.2134387,0.031620553,-0.48221344,-1.2087912,0.41391941,-0.28937729,-0.91304348,-0.09486166,-1.4426877,0
-0.68859649,0.24561404,-1.4254386,-0.021929825,-0.44736842,0.50877193,0.74519231,-0.39903846,1.6682692,1.0410256,-0.44102564,1.2410256,1.6666667,0.25,1.4375,0.11312217,-0.14027149,-0.54751131,-0.89223058,-1.0626566,-0.79699248,0.15185185,-0.4037037,0.34444444,0.41025641,-0.27179487,-2.2564103,1.2818627,0.15441176,-0.24264706,0.91497976,0.29554656,-0.68825911,0.49122807,-0.10087719,0.083333333,-4.0625,0,-1.2125,-2.0857143,-0.38571429,-3.1095238,0.20647773,-0.097165992,-0.056680162,-1.2857143,-0.022222222,-1.1206349,0.35416667,0.16898148,-1.087963,0.70850202,0.2388664,0.064777328,0.24090909,0.15909091,0.17272727,0.24793388,-0.35950413,0.68595041,0
0.95112782,1.8571429,-0.32706767,0.55494505,0.20879121,0.83516484,0.8125,1.1586538,1.5336538,-0.15909091,-0.67613636,1.4772727,-2.15,-0.38333333,-0.76111111,-0.55769231,0.25480769,-0.96153846,-1.4038462,0.36153846,-1.0115385,0.21367521,0.62820513,1.457265,-2.0683761,-0.53846154,-0.11111111,-1.0142857,-1.3,0.24285714,-0.28515625,-0.32421875,-1.0507812,-0.068825911,-0.51417004,-0.51417004,1.3891403,-0.58371041,-0.35294118,-0.24285714,0.26190476,2.1761905,1.1954887,0.45864662,0.80827068,-0.28947368,-0.35526316,-1.7072368,1.1298246,0.073684211,0.2245614,0.035573123,0.055335968,-1.8102767,-2.0952381,-0.23280423,-0.31216931,-1.0772947,-2.3429952,-0.057971014,0
-1.2115385,0.75769231,-0.061538462,-0.6013986,-0.59440559,0.34965035,0.58371041,-0.31674208,-1.239819,0.125,0.45833333,-2.3666667,0.30392157,0.3627451,1.8578431,-1.9888889,-0.16666667,-0.83333333,-1.1410256,0.44017094,0.73504274,-0.40890688,1.6194332,1.8016194,-1.7298246,-0.36140351,-0.96842105,-0.54232804,0.46296296,-0.5952381,0.41176471,-0.44852941,-1.9080882,1.1397059,0.16176471,0.80147059,0.65104167,-1.953125,-1.5052083,1.8518519,-0.53333333,-0.15555556,0.875,-0.9125,-1.15,0.25791855,0.60633484,-2.7556561,-1.4772727,0.045454545,-0.86363636,-1.6521739,0.28063241,-1.0316206,0.88644689,-0.029304029,0.054945055,0.33992095,-1.9644269,-2.1936759,0
-1.9736842,0.28508772,-0.12280702,0.065789474,-0.048245614,0.013157895,-0.55769231,-0.88461538,1.1923077,-1.1384615,-0.71282051,-0.83589744,-1.4875,0.64166667,-0.26666667,0.13574661,0.07239819,1.1945701,0.09273183,-0.12280702,-0.56140351,-0.61851852,-0.95925926,-1.2222222,0.21538462,-0.59487179,-2.4615385,0.044117647,0.18137255,-1.1446078,-0.064777328,-0.20242915,-1.3319838,-0.38157895,-0.17105263,-0.94736842,-3.08125,0.60625,-0.93125,0.42380952,-0.080952381,-0.53809524,-0.13360324,0.72064777,0.63967611,-0.82857143,0.3015873,-0.66984127,-0.15509259,0.025462963,0.19212963,0.10121457,0.27935223,-1.8340081,-0.78636364,0.054545455,1.8681818,-0.18181818,-0.6446281,-0.30991736,0
-1.3909774,1.6917293,0.082706767,0.85164835,-0.30769231,1.6538462,-0.45673077,0.22115385,-0.12980769,-0.27272727,0.017045455,0.36931818,0.68333333,0.33888889,0.66111111,-0.1875,0.22115385,0.71153846,0.56923077,0.35,0.40769231,0.61538462,-0.71794872,-0.98717949,0.67948718,-0.12393162,0.33760684,-1.1392857,-0.23571429,-0.11428571,1.3203125,-0.28515625,-0.22265625,0.34412955,-0.5465587,0.10121457,1.081448,0.26244344,2.1855204,-0.68571429,-0.038095238,0.61904762,-1.4323308,0.91729323,-0.29699248,0.24013158,0.58881579,0.17105263,-0.51578947,0.89824561,-0.71929825,-0.90513834,1.1660079,-1.0079051,-0.46560847,-0.19047619,1.0793651,-1.0917874,-0.12560386,-2.1980676,0
-1.3807692,0.96923077,-0.93846154,0.95104895,-0.06993007,-1.7692308,0.48868778,-0.40723982,0.53393665,-0.15416667,0.14166667,-1.5291667,0.2254902,1.0931373,-0.083333333,-1.9,-0.25555556,-1.0333333,0.14102564,0.44017094,0.076923077,2.7165992,0.94331984,0.42105263,-2.0315789,0.37894737,-0.15087719,1.1190476,0.22486772,-0.19312169,-0.16544118,0.15441176,0.011029412,1.6544118,0.26470588,0.30147059,2,-0.42708333,-2.578125,0.68888889,-0.8,2.2666667,0.4625,0.75,-1.66875,-0.94570136,1.0633484,-0.30316742,-1.1886364,0.23636364,0.21590909,-0.37549407,-0.48616601,-1.3952569,0.66300366,-0.025641026,0.92307692,1.5494071,-0.2687747,-0.79841897,0
-0.17105263,-0.20175439,-0.61403509,-0.083333333,0.23684211,0.27192982,-0.53365385,-0.13942308,-0.41346154,0.85641026,-0.005128205,0.54358974,-0.5125,0.4125,-1.2458333,0.39366516,-0.049773756,-0.29864253,0.24561404,0.76942356,-0.59899749,0.20740741,-0.95925926,-0.081481481,-0.39487179,-0.90769231,0.7025641,0.77696078,-0.039215686,-0.79411765,-0.29959514,-0.020242915,0.93117409,1.1403509,-0.22368421,-0.32894737,-0.71875,0.15,-1.36875,-0.24761905,1.1619048,0.23809524,1.1376518,0.7854251,0.46558704,-0.37460317,0.52063492,1.568254,0.88888889,-0.0625,-1.5648148,-0.85425101,0.98785425,-0.53441296,1.6590909,0.32727273,0.30909091,-0.28099174,0.33057851,0.008264463,0
-0.2406015,1.537594,0.73684211,0.83516484,0.62637363,0.67032967,-0.90384615,-0.625,-1.0144231,0.82954545,-0.80681818,-0.15340909,-0.81111111,-0.21666667,-1.7388889,-0.75480769,0.74038462,-0.12980769,-0.26923077,-0.91153846,0.61538462,1.2350427,-0.7991453,-1.2094017,0.12820513,-0.17094017,-1.0128205,-0.74285714,-1.9214286,-0.34285714,0.1484375,-0.4609375,-0.703125,-0.55060729,-0.41700405,0.65587045,1.5339367,-1.6877828,1.0723982,0.26190476,-0.004761905,-0.32380952,2.1654135,-1.0639098,0.10150376,-1.2138158,0.12828947,0.48355263,-2.1368421,0.23508772,0.45614035,-0.38339921,-0.42687747,-0.58498024,0.27513228,-1.6031746,0.58730159,-1.2318841,-1.115942,-4.3188406,0
0.50769231,0.58076923,0.79230769,0.13986014,-1.7412587,0.14685315,0.13574661,-0.74660633,-0.93665158,1.2166667,-1.4,-2.0083333,0.56862745,0.44607843,-0.80392157,-1.5444444,-0.95555556,-1.3555556,0.39316239,-1.1581197,-0.64102564,0.25910931,-0.31174089,-0.97975709,-0.7122807,-1.0596491,-0.95087719,-0.85185185,0.12698413,0.38095238,-0.62132353,-0.23529412,0.61397059,-0.30882353,-0.095588235,-2.5441176,-0.56770833,0.11458333,1.0260417,-1.4518519,0.15555556,-0.82962963,1.15,0.1,0.3125,-0.11764706,-0.92307692,-0.004524887,-0.56363636,-0.065909091,0.3,-0.6284585,-0.1541502,0.41106719,-0.34432234,0.73626374,0.33333333,-0.76679842,-0.71936759,-2.5731225,0
-0.10964912,-0.64473684,-0.48245614,-0.53947368,-0.17982456,-0.55263158,-0.25480769,-0.60576923,0.85576923,-1.3025641,-0.38461538,-0.89230769,-0.35833333,-0.61666667,0.6125,2.2714932,0.17647059,0.009049774,-0.022556391,-0.81453634,-0.040100251,0.34444444,-0.75185185,-0.77777778,-1.0871795,0.015384615,-0.40512821,-0.97303922,-0.34558824,-0.06127451,-0.88663968,-0.20647773,-0.25506073,-1.3245614,0.30263158,-2.9122807,-4.0625,-1.05625,-1.99375,0.86190476,0.55238095,-0.76666667,0.6437247,0.90283401,1.4615385,0.84444444,-0.66031746,-0.19047619,0.11805556,-0.21990741,-0.43981481,0.012145749,-0.4534413,0.23481781,-0.77727273,0.46363636,0.84090909,0.52892562,-1.4793388,-0.51239669,0
-0.34962406,2.5451128,-1.3045113,1.1758242,1.4340659,-0.2967033,-1.3173077,-0.58173077,-0.19230769,-4.7329545,-2.7329545,-4.1875,-4.4555556,-0.40555556,2.1833333,-3.8701923,-2.2211538,-2.8557692,-3.75,-0.91538462,-1.1230769,-0.57692308,0.3034188,0.068376068,-4.982906,-3.6666667,-3.4700855,-4.2892857,-2.7035714,-2.5107143,-2.1171875,-1.53125,-2.28125,-3.1376518,-0.93117409,1.1862348,-0.42986425,-2.959276,-3.0135747,-2.6619048,-2.8142857,-2.3238095,-0.93609023,-0.41729323,-2.7894737,-2.8651316,-1.2335526,-2.1217105,-1.6736842,-1.0947368,0.53684211,-2.3003953,-1.6561265,-2.083004,-4.1851852,-3.1375661,-2.6825397,-6.3961353,-3.3478261,-6.0772947,0
-2.2538462,1.0653846,0.43461538,-4.7762238,-1.7552448,-4.4545455,-0.86877828,-1.081448,0.64705882,-3.9125,-2.6625,-2.8916667,-3.1911765,-0.078431373,-1.9019608,-4.95,-1.6944444,-0.88888889,-3.1794872,-0.70512821,-2.0683761,-0.9757085,2.2388664,1.534413,-5.3859649,-3.4421053,-2.9684211,-2.1719577,-2.1164021,-2.6428571,-1.6397059,-1.6948529,-4.1507353,-3.6911765,-0.57352941,-3.8382353,-2.3489583,-3.5729167,-3.3072917,-1.4592593,-1.2814815,0.41481481,1.75625,-0.2875,-1.96875,-3.60181,-0.83257919,-2.9095023,-5.4295455,-0.68636364,-1.4045455,-3.1699605,-2.1304348,-2.1620553,-2.5787546,-1.4908425,-0.996337,-3.5533597,-4.3794466,-5.4624506,0
-1.4122807,0.8245614,-1.1754386,-3.75,-0.79385965,-1,0.048076923,-0.88461538,-1.9230769,-6.3230769,-1.3897436,-3.1897436,-2.4916667,-1.0958333,-0.77083333,-4.0271493,-1.0588235,-1.5022624,-2.2706767,-1.6065163,-2.6090226,-3.4,-1.1481481,-0.27407407,-2.2769231,-3.2,-1.8974359,-4.6029412,-1.8921569,-2.0882353,-0.65182186,-2.2145749,-1.7206478,-4.4649123,-0.35526316,-2.3114035,-5.75,-1.95625,-3.24375,-3.7904762,-0.88095238,-2.0809524,-1.0931174,1.3846154,-2.0769231,-2.4761905,-0.31428571,-2.5333333,-3.0694444,-0.87731481,-2.0902778,-4.8137652,-0.10121457,-1.7327935,-1.3909091,-1.05,0.39090909,-1.8429752,-2.5950413,-0.76859504,0
-0.7593985,-0.15789474,-0.89849624,-0.071428571,0.24725275,0.3021978,-0.72115385,0.27403846,0.42307692,1.0170455,0.44886364,1.5965909,-0.67222222,-0.26666667,-1.4777778,-1.25,0.78846154,-0.014423077,1.0730769,-0.12307692,1.2884615,-0.19230769,0.64102564,0.82478632,-0.95726496,-0.05982906,0.21794872,0.49642857,-1.1392857,-1.875,0.30078125,0.4921875,-0.08203125,-1.097166,0.29149798,-1.8947368,3.7918552,-0.26696833,0.75565611,0.40952381,-0.56666667,-0.19047619,2.6503759,0.4962406,0.22932331,-0.86513158,0.89802632,-0.80263158,1.0070175,-0.39649123,0.10175439,-0.43873518,0.28853755,-2.4229249,-1.5291005,-1.2645503,-1.3597884,-2.3768116,-0.72463768,-2.2850242,0
-0.14615385,0.37692308,-0.86153846,-0.35664336,0.26573427,0.68531469,-0.25339367,-0.47058824,-0.17647059,1.775,-0.20833333,1.0875,-2.627451,-0.14705882,0.16176471,-0.33333333,0.18333333,0.48333333,0.65811966,-0.88888889,1.4145299,0.74898785,0.89473684,-0.5465587,0.6245614,0.68421053,-0.014035088,0.92063492,0.47883598,0.39417989,0.23897059,0.37132353,-0.025735294,-0.42647059,0.89705882,-0.55882353,1.0677083,1.5260417,-0.35416667,0.82962963,-0.65925926,-0.48888889,0.45625,0.56875,-1.64375,2.0090498,0.067873303,1.7285068,0.95681818,-0.30681818,0.42727273,-0.46245059,-0.51778656,0.31620553,-0.5018315,0.036630037,0.27472527,0.47035573,-1.6758893,-1.3517787,0
-1.7192982,0.46929825,-0.29824561,0.37719298,0.48684211,1.7412281,-0.125,-0.009615385,0.61057692,0.67179487,0.17435897,0.015384615,0.22083333,-0.92083333,0.5375,1.7149321,0.71945701,-1.6334842,-0.30075188,0.32330827,0.40350877,1.4851852,0.27777778,-0.1,-1.4564103,1.0615385,0.83589744,-0.52696078,0.34313725,-0.70833333,0.56275304,0.23481781,-0.7854251,-1.2850877,1.0087719,-2.0526316,-0.68125,0.95625,0.975,-0.023809524,0.7,1.8809524,1.2874494,-0.33603239,1.388664,-0.62857143,0.87301587,-0.79365079,1.3194444,-0.59027778,-0.3287037,-0.61133603,1.2631579,-0.40080972,-0.25,-0.090909091,-0.26818182,0.08677686,0.090909091,-1.177686,0
1.3383459,-0.46992481,0.59774436,0.64285714,0.18131868,0.22527473,-0.99038462,-0.37019231,1.25,1.3352273,0.95454545,-0.045454545,-1.0611111,-1.4555556,-1.4555556,1.7644231,0.74038462,1.1346154,0.48076923,-0.22307692,0.2,0.77350427,0.085470085,1.6068376,0.66239316,0.47435897,-1,-2.0428571,-0.64285714,-0.19642857,1.2929688,0.18359375,0.09375,-1.0283401,-0.27125506,-0.62348178,1.239819,-1.0497738,-0.53393665,1.3952381,0.37142857,0.92857143,2.1466165,-0.46240602,-0.67669173,-0.67434211,0.35526316,0.1875,0.41052632,0.045614035,1.1649123,-0.17786561,0.2687747,-0.54940711,0.48148148,-0.35978836,0.074074074,-0.65700483,-0.72463768,-3.4975845,0
-1.5692308,0.9,-0.38846154,-0.46853147,0.99300699,1.2587413,0.07239819,0.38914027,-1.5294118,0.92916667,0.7,0.15833333,-1.6470588,-0.49019608,1.1176471,0.033333333,0.21111111,-1.0944444,0.19230769,-0.28632479,0.5,-0.3805668,0.27530364,-1.0647773,1.8140351,0.72280702,-0.26315789,0.77513228,0.26190476,-0.93121693,-0.34558824,0.46323529,-0.26838235,-1.8235294,-0.080882353,0.98529412,-1.5104167,0.010416667,1.5729167,-0.83703704,1.1037037,-2.637037,1.2875,0.225,-0.69375,1.6515837,-0.58371041,-1.7963801,1.1727273,-0.043181818,-1.1772727,1.6403162,-1.0474308,2.5177866,-0.39194139,0.12454212,-2.3772894,-1.1660079,-0.72332016,-1.916996,0
-0.3377193,0.23684211,-1.0789474,0.43421053,0.33333333,0.39473684,0.14423077,-0.11538462,-0.26442308,0.015384615,1,0.97948718,0.71666667,-0.77083333,-0.88333333,0.76923077,-0.10859729,-0.59276018,0.31328321,0.87468672,0.61904762,0.47037037,-0.50740741,-0.68518519,-3.2923077,1.3025641,-0.62564103,0.70343137,-0.019607843,-1.9754902,0.7854251,0.085020243,1.1902834,0.17105263,0.21929825,-1.0789474,-3.98125,0.74375,0.64375,-0.080952381,0.004761905,1.9285714,2.7732794,-1.2186235,-2.2469636,-0.2,-0.2,0.7968254,1.8055556,0.041666667,-1.0393519,-0.77732794,0.66396761,-0.38461538,-0.99545455,0.25454545,-1,0.26859504,-0.16115702,0.51652893,0
